"област","община","населено място","брой население по ПА","брой население по НА"
"ВЕЛИКО ТЪРНОВО","ЛЯСКОВЕЦ","С.МЕРДАНЯ","436","566"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.БАТАК","853","944"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.БУТОВО","667","678"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","ГР.БЯЛА ЧЕРКВА","2653","2589"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ВИШОВГРАД","173","274"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ВЪРБОВКА","1546","1509"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ГОРНА ЛИПНИЦА","300","458"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ДИМЧА","281","309"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ДОЛНА ЛИПНИЦА","481","488"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ДЪСКОТ","347","428"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.КАРАИСЕН","759","807"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ЛЕСИЧЕРИ","340","393"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.МИХАЛЦИ","517","775"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.МУСИНА","114","173"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.НЕДАН","1282","1267"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","ГР.ПАВЛИКЕНИ","11413","9902"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ПАСКАЛЕВЕЦ","78","159"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.ПАТРЕШ","314","369"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.РОСИЦА","105","146"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.СЛОМЕР","240","275"
"ВЕЛИКО ТЪРНОВО","ПАВЛИКЕНИ","С.СТАМБОЛОВО","764","812"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.ВЪРЗУЛИЦА","92","101"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.СТЕФАН СТАМБОЛОВО","92","194"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.ИВАНЧА","304","362"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.КАРАНЦИ","234","257"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.КУЦИНА","542","582"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.КЛИМЕНТОВО","663","642"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.МАСЛАРЕВО","399","416"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.ОБЕДИНЕНИЕ","534","655"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.ОРЛОВЕЦ","537","517"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.ПАВЕЛ","602","551"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.ПОЛСКИ СЕНОВЕЦ","372","505"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","ГР.ПОЛСКИ ТРЪМБЕШ","4812","4270"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.РАДАНОВО","1791","1727"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.ПЕТКО КАРАВЕЛОВО","1672","1620"
"ВЕЛИКО ТЪРНОВО","ПОЛСКИ ТРЪМБЕШ","С.СТРАХИЛОВО","741","717"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.АЛЕКОВО","484","491"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.АЛЕКСАНДРОВО","164","191"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.БЪЛГАРСКО СЛИВОВО","984","960"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ВАРДИМ","844","861"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ГОРНА СТУДЕНА","315","297"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ДЕЛЯНОВЦИ","69","108"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ДРАГОМИРОВО","476","553"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.КОЗЛОВЕЦ","1151","1091"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.МОРАВА","890","852"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ОВЧА МОГИЛА","1251","1214"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ОРЕШ","1369","1329"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","ГР.СВИЩОВ","23150","22979"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.СОВАТА","250","191"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ХАДЖИДИМИТРОВО","551","564"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ЦАРЕВЕЦ","1024","1046"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ЧЕРВЕНА","266","289"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.АСЕНОВО","845","829"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.БАЛКАНЦИ","79","103"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.БЛАГОЕВО","411","412"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.БРЯГОВИЦА","432","467"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ВИНОГРАД","778","735"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ВЛАДИСЛАВ","273","272"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ВОДНО","3","9"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ГОРСКИ СЕНОВЕЦ","219","248"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ЖЕЛЕЗАРЦИ","20","22"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.КАВЛАК","23","33"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.КАМЕН","1653","1655"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.КЕСАРЕВО","1438","1435"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ЛОЗЕН","281","277"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ЛЮБЕНЦИ","4","6"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.МИРОВО","148","165"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.НИКОЛАЕВО","46","68"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.НОВА ВЪРБОВКА","155","179"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.НОВО ГРАДИЩЕ","69","78"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","ГР.СТРАЖИЦА","5484","5149"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.СУШИЦА","639","585"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ТЕМЕНУГА","11","18"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.ЦАРСКИ ИЗВОР","764","734"
"ВЕЛИКО ТЪРНОВО","СУХИНДОЛ","С.БЯЛА РЕКА","187","225"
"ВЕЛИКО ТЪРНОВО","СУХИНДОЛ","С.ГОРСКО КАЛУГЕРОВО","43","68"
"ВЕЛИКО ТЪРНОВО","СУХИНДОЛ","С.ГОРСКО КОСОВО","76","120"
"ВЕЛИКО ТЪРНОВО","СУХИНДОЛ","С.КОЕВЦИ","80","105"
"ВЕЛИКО ТЪРНОВО","СУХИНДОЛ","С.КРАСНО ГРАДИЩЕ","63","87"
"ВЕЛИКО ТЪРНОВО","СУХИНДОЛ","ГР.СУХИНДОЛ","1846","1831"
"ВИДИН","БЕЛОГРАДЧИК","ГР.БЕЛОГРАДЧИК","5511","4698"
"ВИДИН","БЕЛОГРАДЧИК","С.БОРОВИЦА","66","83"
"ВИДИН","БЕЛОГРАДЧИК","С.ВЕЩИЦА","27","30"
"ВИДИН","БЕЛОГРАДЧИК","С.ВЪРБА","10","13"
"ВИДИН","БЕЛОГРАДЧИК","С.ГРАНИТОВО","32","37"
"ВИДИН","БЕЛОГРАДЧИК","С.ГРАНИЧАК","5","6"
"ВИДИН","БЕЛОГРАДЧИК","С.ДЪБРАВКА","25","45"
"ВИДИН","БЕЛОГРАДЧИК","С.КРАЧИМИР","5","12"
"ВИДИН","БЕЛОГРАДЧИК","С.ОШАНЕ","43","43"
"ВИДИН","БЕЛОГРАДЧИК","С.ПРАУЖДА","17","33"
"ВИДИН","БЕЛОГРАДЧИК","С.ПРОЛАЗНИЦА","4","7"
"ВИДИН","БЕЛОГРАДЧИК","С.РАБИША","217","243"
"ВИДИН","БЕЛОГРАДЧИК","С.РАЯНОВЦИ","56","66"
"ВИДИН","БЕЛОГРАДЧИК","С.САЛАШ","85","146"
"ВИДИН","БЕЛОГРАДЧИК","С.СЛИВОВНИК","4","7"
"ВИДИН","БЕЛОГРАДЧИК","С.СТАКЕВЦИ","66","155"
"ВИДИН","БЕЛОГРАДЧИК","С.СТРУИНДОЛ","11","16"
"ВИДИН","БЕЛОГРАДЧИК","С.ЧИФЛИК","50","87"
"ВИДИН","БОЙНИЦА","С.БОЙНИЦА","351","390"
"ВИДИН","БОЙНИЦА","С.БОРИЛОВЕЦ","93","120"
"ВИДИН","БОЙНИЦА","С.ГРАДСКОВСКИ КОЛИБИ","16","15"
"ВИДИН","БОЙНИЦА","С.КАНИЦ","2","0"
"ВИДИН","БОЙНИЦА","С.ПЕРИЛОВЕЦ","20","29"
"ВИДИН","БОЙНИЦА","С.РАБРОВО","220","267"
"ВИДИН","БОЙНИЦА","С.ШИПИКОВА МАХАЛА","2","3"
"ВИДИН","БОЙНИЦА","С.ШИШЕНЦИ","52","61"
"ВИДИН","БРЕГОВО","С.БАЛЕЙ","303","348"
"ВИДИН","БРЕГОВО","ГР.БРЕГОВО","2264","2156"
"ВИДИН","БРЕГОВО","С.ВРЪВ","214","262"
"ВИДИН","БРЕГОВО","С.ГЪМЗОВО","544","562"
"ВИДИН","БРЕГОВО","С.ДЕЛЕЙНА","172","209"
"ВИДИН","БРЕГОВО","С.КАЛИНА","15","30"
"ВИДИН","БРЕГОВО","С.КОСОВО","319","294"
"ВИДИН","БРЕГОВО","С.КУДЕЛИН","195","213"
"ВИДИН","БРЕГОВО","С.РАКИТНИЦА","323","320"
"ВИДИН","БРЕГОВО","С.ТИЯНОВЦИ","41","102"
"ВИДИН","ВИДИН","С.АКАЦИЕВО","31","71"
"ВИДИН","ВИДИН","С.АНТИМОВО","432","473"
"ВИДИН","ВИДИН","С.БЕЛА РАДА","335","440"
"ВИДИН","ВИДИН","С.БОТЕВО","19","52"
"ВИДИН","ВИДИН","С.БУКОВЕЦ","638","605"
"ВИДИН","ВИДИН","ГР.ВИДИН","55151","45119"
"ВИДИН","ВИДИН","С.ВОЙНИЦА","39","66"
"ВИДИН","ВИДИН","С.ВЪРТОП","26","43"
"ВИДИН","ВИДИН","С.ГАЙТАНЦИ","31","42"
"ВИДИН","ВИДИН","С.ГЕНЕРАЛ МАРИНОВО","101","131"
"ВИДИН","ВИДИН","С.ГОМОТАРЦИ","538","531"
"ВИДИН","ВИДИН","С.ГРАДЕЦ","1046","1247"
"ВИДИН","ВИДИН","С.ДИНКОВИЦА","69","131"
"ВИДИН","ВИДИН","С.ДОЛНИ БОШНЯК","28","54"
"ВИДИН","ВИДИН","С.ДРУЖБА","132","146"
"ВИДИН","ВИДИН","ГР.ДУНАВЦИ","2403","2336"
"ВИДИН","ВИДИН","С.ЖЕГЛИЦА","105","131"
"ВИДИН","ВИДИН","С.ИВАНОВЦИ","49","78"
"ВИДИН","ВИДИН","С.ИНОВО","533","640"
"ВИДИН","ВИДИН","С.КАЛЕНИК","179","212"
"ВИДИН","ВИДИН","С.КАПИТАНОВЦИ","886","849"
"ВИДИН","ВИДИН","С.КОШАВА","272","371"
"ВИДИН","ВИДИН","С.КУТОВО","638","715"
"ВИДИН","ВИДИН","С.МАЙОР УЗУНОВО","190","232"
"ВИДИН","ВИДИН","С.НОВОСЕЛЦИ","837","882"
"ВИДИН","ВИДИН","С.ПЕШАКОВО","59","87"
"ВИДИН","ВИДИН","С.ПЛАКУДЕР","41","84"
"ВИДИН","ВИДИН","С.ПОКРАЙНА","1081","1080"
"ВИДИН","ВИДИН","С.РУПЦИ","90","131"
"ВИДИН","ВИДИН","С.ЦАР СИМЕОНОВО","53","80"
"ВИДИН","ВИДИН","С.СИНАГОВЦИ","246","343"
"ВИДИН","ВИДИН","С.СЛАНА БАРА","288","343"
"ВИДИН","ВИДИН","С.СЛАНОТРЪН","381","438"
"ВИДИН","ВИДИН","С.ТЪРНЯНЕ","121","121"
"ВИДИН","ГРАМАДА","С.БОЯНОВО","0","6"
"ВИДИН","ГРАМАДА","С.БРАНКОВЦИ","30","84"
"ВИДИН","ГРАМАДА","С.ВОДНА","29","47"
"ВИДИН","ГРАМАДА","ГР.ГРАМАДА","1199","1212"
"ВИДИН","ГРАМАДА","С.МЕДЕШЕВЦИ","14","60"
"ВИДИН","ГРАМАДА","С.МИЛЧИНА ЛЪКА","24","35"
"ВИДИН","ГРАМАДА","С.СРАЦИМИРОВО","17","43"
"ВИДИН","ГРАМАДА","С.ТОШЕВЦИ","98","190"
"ВИДИН","ДИМОВО","С.АРЧАР","2732","2689"
"ВИДИН","ДИМОВО","С.БЕЛА","56","78"
"ВИДИН","ДИМОВО","С.ВЛАДИЧЕНЦИ","19","31"
"ВИДИН","ДИМОВО","С.ВОДНЯНЦИ","141","187"
"ВИДИН","ДИМОВО","С.ВЪРБОВЧЕЦ","32","46"
"ВИДИН","ДИМОВО","С.ОРЕШЕЦ (ГАРА ОРЕШЕЦ)","625","658"
"ВИДИН","ДИМОВО","ГР.ДИМОВО","1053","1077"
"ВИДИН","ДИМОВО","С.ДЪЛГО ПОЛЕ","0","2"
"ВИДИН","ДИМОВО","С.ДЪРЖАНИЦА","55","99"
"ВИДИН","ДИМОВО","С.ИЗВОР","171","201"
"ВИДИН","ДИМОВО","С.КАРБИНЦИ","145","148"
"ВИДИН","ДИМОВО","С.КЛАДОРУБ","13","33"
"ВИДИН","ДИМОВО","С.КОСТИЧОВЦИ","36","61"
"ВИДИН","ДИМОВО","С.ЛАГОШЕВЦИ","23","47"
"ВИДИН","ДИМОВО","С.МАЛИ ДРЕНОВЕЦ","34","40"
"ВИДИН","ДИМОВО","С.МЕДОВНИЦА","230","223"
"ВИДИН","ДИМОВО","С.ОРЕШЕЦ","0","4"
"ВИДИН","ДИМОВО","С.ОСТРОКАПЦИ","42","55"
"ВИДИН","ДИМОВО","С.СЕПТЕМВРИЙЦИ","129","156"
"ВИДИН","ДИМОВО","С.СКОМЛЯ","8","30"
"ВИДИН","ДИМОВО","С.ШИПОТ","33","38"
"ВИДИН","ДИМОВО","С.ЯНЬОВЕЦ","4","16"
"ВИДИН","ДИМОВО","С.ЯРЛОВИЦА","33","54"
"ВИДИН","КУЛА","С.ГОЛЕМАНОВО","86","78"
"ВИДИН","КУЛА","С.ИЗВОР МАХАЛА","33","43"
"ВИДИН","КУЛА","С.КОСТА ПЕРЧЕВО","48","47"
"ВИДИН","КУЛА","ГР.КУЛА","2907","2672"
"ВИДИН","КУЛА","С.ПОЛЕТКОВЦИ","29","33"
"ВИДИН","КУЛА","С.СТАРОПАТИЦА","222","255"
"ВИДИН","КУЛА","С.ТОПОЛОВЕЦ","254","263"
"ВИДИН","КУЛА","С.ЦАР-ПЕТРОВО","172","165"
"ВИДИН","КУЛА","С.ЧИЧИЛ","16","43"
"ВИДИН","МАКРЕШ","С.ВЪЛЧЕК","23","55"
"ВИДИН","МАКРЕШ","С.КИРЕЕВО","76","145"
"ВИДИН","МАКРЕШ","С.МАКРЕШ","300","420"
"ВИДИН","МАКРЕШ","С.ПОДГОРЕ","145","187"
"ВИДИН","МАКРЕШ","С.РАКОВИЦА","318","368"
"ВИДИН","МАКРЕШ","С.ТОЛОВИЦА","27","38"
"ВИДИН","МАКРЕШ","С.ЦАР ШИШМАНОВО","59","90"
"ВИДИН","НОВО СЕЛО","С.ВИНАРОВО","508","532"
"ВИДИН","НОВО СЕЛО","С.НЕГОВАНОВЦИ","499","566"
"ВИДИН","НОВО СЕЛО","С.НОВО СЕЛО","838","964"
"ВИДИН","НОВО СЕЛО","С.ФЛОРЕНТИН","236","295"
"ВИДИН","НОВО СЕЛО","С.ЯСЕН","137","199"
"ВИДИН","РУЖИНЦИ","С.БЕЛО ПОЛЕ","736","728"
"ВИДИН","РУЖИНЦИ","С.ГЮРГИЧ","107","145"
"ВИДИН","РУЖИНЦИ","С.ДИНКОВО","95","89"
"ВИДИН","РУЖИНЦИ","С.ДРАЖИНЦИ","115","126"
"ВИДИН","РУЖИНЦИ","С.ДРЕНОВЕЦ","1283","1294"
"ВИДИН","РУЖИНЦИ","С.ПЛЕШИВЕЦ","109","149"
"ВИДИН","РУЖИНЦИ","С.РОГЛЕЦ","9","16"
"ВИДИН","РУЖИНЦИ","С.РУЖИНЦИ","774","797"
"ВИДИН","РУЖИНЦИ","С.ТОПОЛОВЕЦ","116","177"
"ВИДИН","РУЖИНЦИ","С.ЧЕРНО ПОЛЕ","211","204"
"ВИДИН","ЧУПРЕНЕ","С.ВЪРБОВО","63","92"
"ВИДИН","ЧУПРЕНЕ","С.ГОРНИ ЛОМ","644","647"
"ВИДИН","ЧУПРЕНЕ","С.ДОЛНИ ЛОМ","134","147"
"ВИДИН","ЧУПРЕНЕ","С.ПРОТОПОПИНЦИ","13","49"
"ВИДИН","ЧУПРЕНЕ","С.РЕПЛЯНА","115","139"
"ВИДИН","ЧУПРЕНЕ","С.СРЕДОГРИВ","90","97"
"ВИДИН","ЧУПРЕНЕ","С.ТЪРГОВИЩЕ","102","148"
"ВИДИН","ЧУПРЕНЕ","С.ЧУПРЕНЕ","388","431"
"ВРАЦА","БОРОВАН","С.БОРОВАН","2095","2200"
"ВРАЦА","БОРОВАН","С.ДОБРОЛЕВО","833","896"
"ВРАЦА","БОРОВАН","С.МАЛОРАД","1730","1690"
"ВРАЦА","БОРОВАН","С.НИВЯНИН","375","464"
"ВРАЦА","БОРОВАН","С.СИРАКОВО","178","206"
"ВРАЦА","БЯЛА СЛАТИНА","С.АЛТИМИР","1042","1051"
"ВРАЦА","БЯЛА СЛАТИНА","С.БУКОВЕЦ","121","199"
"ВРАЦА","БЯЛА СЛАТИНА","С.БЪРДАРСКИ ГЕРАН","608","625"
"ВРАЦА","БЯЛА СЛАТИНА","С.БЪРКАЧЕВО","733","749"
"ВРАЦА","БЯЛА СЛАТИНА","ГР.БЯЛА СЛАТИНА","12342","11108"
"ВРАЦА","БЯЛА СЛАТИНА","С.ВРАНЯК","354","442"
"ВРАЦА","БЯЛА СЛАТИНА","С.ГАБАРЕ","1030","1015"
"ВРАЦА","БЯЛА СЛАТИНА","С.ГАЛИЧЕ","1560","1532"
"ВРАЦА","БЯЛА СЛАТИНА","С.ДРАШАН","97","135"
"ВРАЦА","БЯЛА СЛАТИНА","С.КОМАРЕВО","212","278"
"ВРАЦА","БЯЛА СЛАТИНА","С.ПОПИЦА","1654","1727"
"ВРАЦА","БЯЛА СЛАТИНА","С.СОКОЛАРЕ","460","560"
"ВРАЦА","БЯЛА СЛАТИНА","С.ТЛАЧЕНЕ","310","357"
"ВРАЦА","БЯЛА СЛАТИНА","С.ТЪРНАВА","2261","2237"
"ВРАЦА","БЯЛА СЛАТИНА","С.ТЪРНАК","1434","1451"
"ВРАЦА","ВРАЦА","С.БАНИЦА","1121","1171"
"ВРАЦА","ВРАЦА","С.БЕЛИ ИЗВОР","631","666"
"ВРАЦА","ВРАЦА","С.ВЕСЛЕЦ","118","188"
"ВРАЦА","ВРАЦА","С.ВИРОВСКО","208","325"
"ВРАЦА","ВРАЦА","С.ВЛАСАТИЦА","304","375"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","66309","56247"
"ВРАЦА","ВРАЦА","С.ВЪРБИЦА","416","424"
"ВРАЦА","ВРАЦА","С.ГОЛЯМО ПЕЩЕНЕ","405","570"
"ВРАЦА","ВРАЦА","С.ГОРНО ПЕЩЕНЕ","274","353"
"ВРАЦА","ВРАЦА","С.ДЕВЕНЕ","852","902"
"ВРАЦА","ВРАЦА","С.ЗГОРИГРАД","1665","1588"
"ВРАЦА","ВРАЦА","С.КОСТЕЛЕВО","687","761"
"ВРАЦА","ВРАЦА","С.ЛИЛЯЧЕ","1374","1322"
"ВРАЦА","ВРАЦА","С.ЛЮТАДЖИК","86","118"
"ВРАЦА","ВРАЦА","С.МАЛО ПЕЩЕНЕ","20","57"
"ВРАЦА","ВРАЦА","С.МРАМОРЕН","971","872"
"ВРАЦА","ВРАЦА","С.НЕФЕЛА","653","687"
"ВРАЦА","ВРАЦА","С.ОХОДЕН","180","252"
"ВРАЦА","ВРАЦА","С.ПАВОЛЧЕ","635","664"
"ВРАЦА","ВРАЦА","С.ТИШЕВИЦА","464","495"
"ВРАЦА","ВРАЦА","С.ТРИ КЛАДЕНЦИ","757","788"
"ВРАЦА","ВРАЦА","С.ЧЕЛОПЕК","421","486"
"ВРАЦА","ВРАЦА","С.ЧИРЕН","570","870"
"ВРАЦА","КОЗЛОДУЙ","С.БУТАН","2894","2775"
"ВРАЦА","КОЗЛОДУЙ","С.ГЛОЖЕНЕ","2665","2605"
"ВРАЦА","КОЗЛОДУЙ","ГР.КОЗЛОДУЙ","11837","12333"
"ВРАЦА","КОЗЛОДУЙ","С.КРИВА БАРА","348","399"
"ВРАЦА","КОЗЛОДУЙ","С.ХЪРЛЕЦ","1998","1904"
"ВРАЦА","КРИВОДОЛ","С.БАУРЕНЕ","284","350"
"ВРАЦА","КРИВОДОЛ","С.БОТУНЯ","131","199"
"ВРАЦА","КРИВОДОЛ","С.ГАЛАТИН","507","616"
"ВРАЦА","КРИВОДОЛ","С.ГЛАВАЦИ","208","235"
"ВРАЦА","КРИВОДОЛ","С.ГОЛЕМО БАБИНО","174","249"
"ВРАЦА","КРИВОДОЛ","С.ГРАДЕШНИЦА","326","416"
"ВРАЦА","КРИВОДОЛ","С.ДОБРУША","87","136"
"ВРАЦА","КРИВОДОЛ","С.КРАВОДЕР","695","880"
"ВРАЦА","КРИВОДОЛ","ГР.КРИВОДОЛ","3219","2961"
"ВРАЦА","КРИВОДОЛ","С.ЛЕСУРА","692","799"
"ВРАЦА","КРИВОДОЛ","С.ОСЕН","135","241"
"ВРАЦА","КРИВОДОЛ","С.ПУДРИЯ","548","613"
"ВРАЦА","КРИВОДОЛ","С.РАКЕВО","627","892"
"ВРАЦА","КРИВОДОЛ","С.УРОВЕНЕ","98","166"
"ВРАЦА","КРИВОДОЛ","С.ФУРЕН","147","210"
"ВРАЦА","МЕЗДРА","С.БОДЕНЕЦ","512","554"
"ВРАЦА","МЕЗДРА","С.БРУСЕН","417","465"
"ВРАЦА","МЕЗДРА","С.ВЪРБЕШНИЦА","269","363"
"ВРАЦА","МЕЗДРА","С.ГОРНА БЕШОВИЦА","93","147"
"ВРАЦА","МЕЗДРА","С.ГОРНА КРЕМЕНА","371","400"
"ВРАЦА","МЕЗДРА","С.ДОЛНА КРЕМЕНА","477","557"
"ВРАЦА","МЕЗДРА","С.ДЪРМАНЦИ","345","385"
"ВРАЦА","МЕЗДРА","С.ЕЛИСЕЙНА","317","315"
"ВРАЦА","МЕЗДРА","С.ЗВЕРИНО","1511","1490"
"ВРАЦА","МЕЗДРА","С.ЗЛИДОЛ","76","83"
"ВРАЦА","МЕЗДРА","С.ИГНАТИЦА","470","431"
"ВРАЦА","МЕЗДРА","С.КАЛЕН","57","85"
"ВРАЦА","МЕЗДРА","С.КРАПЕЦ","353","417"
"ВРАЦА","МЕЗДРА","С.КРЕТА","211","219"
"ВРАЦА","МЕЗДРА","С.ЛИК","223","317"
"ВРАЦА","МЕЗДРА","С.ЛЮТИБРОД","250","289"
"ВРАЦА","МЕЗДРА","С.ЛЮТИДОЛ","130","227"
"ВРАЦА","МЕЗДРА","ГР.МЕЗДРА","11036","9435"
"ВРАЦА","МЕЗДРА","С.МОРАВИЦА","648","679"
"ВРАЦА","МЕЗДРА","С.ОСЕЛНА","383","365"
"ВРАЦА","МЕЗДРА","С.ОСЛЕН КРИВОДОЛ","88","121"
"ВРАЦА","МЕЗДРА","С.ОЧИНДОЛ","102","119"
"ВРАЦА","МЕЗДРА","С.РЕБЪРКОВО","288","314"
"ВРАЦА","МЕЗДРА","С.РУСКА БЕЛА","272","359"
"ВРАЦА","МЕЗДРА","С.СТАРО СЕЛО","68","90"
"ВРАЦА","МЕЗДРА","С.ТИПЧЕНИЦА","285","351"
"ВРАЦА","МЕЗДРА","С.ЦАКОНИЦА","27","59"
"ВРАЦА","МЕЗДРА","С.ЦАРЕВЕЦ","247","286"
"ВРАЦА","МИЗИЯ","С.ВОЙВОДОВО","202","192"
"ВРАЦА","МИЗИЯ","С.КРУШОВИЦА","1404","1367"
"ВРАЦА","МИЗИЯ","С.ЛИПНИЦА","589","670"
"ВРАЦА","МИЗИЯ","ГР.МИЗИЯ","2958","2703"
"ВРАЦА","МИЗИЯ","С.САРАЕВО","16","17"
"ВРАЦА","МИЗИЯ","С.СОФРОНИЕВО","1223","1145"
"ВРАЦА","ОРЯХОВО","С.ГАЛОВО","228","231"
"ВРАЦА","ОРЯХОВО","С.ГОРНИ ВАДИН","185","217"
"ВРАЦА","ОРЯХОВО","С.ДОЛНИ ВАДИН","117","134"
"ВРАЦА","ОРЯХОВО","С.ЛЕСКОВЕЦ","494","482"
"ВРАЦА","ОРЯХОВО","ГР.ОРЯХОВО","5065","4722"
"ВРАЦА","ОРЯХОВО","С.ОСТРОВ","1190","1188"
"ВРАЦА","ОРЯХОВО","С.СЕЛАНОВЦИ","3234","3201"
"ВРАЦА","РОМАН","С.ДОЛНА БЕШОВИЦА","161","225"
"ВРАЦА","РОМАН","С.КАМЕНО ПОЛЕ","576","617"
"ВРАЦА","РОМАН","С.КАРАШ","20","69"
"ВРАЦА","РОМАН","С.КУНИНО","370","441"
"ВРАЦА","РОМАН","С.КУРНОВО","101","145"
"ВРАЦА","РОМАН","С.МАРКОВО РАВНИЩЕ","2","3"
"ВРАЦА","РОМАН","С.РАДОВЕНЕ","365","372"
"ВРАЦА","РОМАН","ГР.РОМАН","2929","2637"
"ВРАЦА","РОМАН","С.СИНЬО БЪРДО","300","384"
"ВРАЦА","РОМАН","С.СРЕДНИ РЪТ","5","12"
"ВРАЦА","РОМАН","С.СТОЯНОВЦИ","100","117"
"ВРАЦА","РОМАН","С.СТРУПЕЦ","229","302"
"ВРАЦА","РОМАН","С.ХУБАВЕНЕ","218","273"
"ВРАЦА","ХАЙРЕДИН","С.БОТЕВО","55","67"
"ВРАЦА","ХАЙРЕДИН","С.БЪРЗИНА","194","209"
"ВРАЦА","ХАЙРЕДИН","С.МАНАСТИРИЩЕ","893","866"
